31/08/2012 08:00:00,1.25826,1.2591,1.25924,1.25753,5380
31/08/2012 09:00:00,1.25908,1.26118,1.26277,1.2588,8422
31/08/2012 10:00:00,1.26121,1.25984,1.26215,1.25931,7032
31/08/2012 11:00:00,1.25979,1.26052,1.26376,1.25644,13046
31/08/2012 12:00:00,1.26046,1.25779,1.26099,1.25769,7489
31/08/2012 13:00:00,1.25779,1.25707,1.25796,1.25579,5052
31/08/2012 14:00:00,1.25706,1.25677,1.25761,1.25594,3065
31/08/2012 15:00:00,1.25677,1.25795,1.25824,1.25677,2840
31/08/2012 16:00:00,1.25796,1.25777,1.25819,1.25724,2629
31/08/2012 17:00:00,1.25777,1.25786,1.25842,1.25713,1653
31/08/2012 18:00:00,1.25784,1.2578,1.25784,1.2578,2
02/09/2012 18:00:00,1.25719,1.25797,1.25865,1.25704,656
02/09/2012 19:00:00,1.25802,1.25759,1.25818,1.25756,1125
02/09/2012 20:00:00,1.25759,1.25737,1.25787,1.25683,1237
02/09/2012 21:00:00,1.25737,1.25616,1.2574,1.25603,2543
02/09/2012 22:00:00,1.25615,1.25651,1.25714,1.25603,3602
02/09/2012 23:00:00,1.25651,1.25812,1.2583,1.2565,3137
03/09/2012 00:00:00,1.25812,1.25738,1.25827,1.25723,2758
03/09/2012 01:00:00,1.25738,1.25808,1.25809,1.25738,1639
03/09/2012 02:00:00,1.25808,1.25719,1.25839,1.25716,2181
03/09/2012 03:00:00,1.25724,1.25685,1.25802,1.25636,3582
03/09/2012 04:00:00,1.25685,1.25715,1.25857,1.25642,6043
03/09/2012 05:00:00,1.25714,1.25691,1.25804,1.25668,5636
03/09/2012 06:00:00,1.2569,1.25666,1.25771,1.25629,4589
03/09/2012 07:00:00,1.25666,1.25722,1.25739,1.25634,3211
03/09/2012 08:00:00,1.25722,1.25725,1.25759,1.2569,2715
03/09/2012 09:00:00,1.25725,1.25695,1.25769,1.25659,3211
03/09/2012 10:00:00,1.25694,1.25706,1.25713,1.25671,2746
03/09/2012 11:00:00,1.25705,1.2583,1.25833,1.257,2879
03/09/2012 12:00:00,1.25829,1.2596,1.26112,1.25829,4598
03/09/2012 13:00:00,1.25959,1.25974,1.25992,1.25925,1608
03/09/2012 14:00:00,1.25974,1.25957,1.26008,1.25949,660
03/09/2012 15:00:00,1.25956,1.25959,1.25966,1.25934,554
03/09/2012 16:00:00,1.25959,1.2593,1.25962,1.25919,521
03/09/2012 17:00:00,1.25929,1.25921,1.25947,1.25918,457
03/09/2012 18:00:00,1.25921,1.25874,1.25945,1.25863,937
03/09/2012 19:00:00,1.25878,1.2588,1.25912,1.25858,1044
03/09/2012 20:00:00,1.25881,1.25863,1.25881,1.25816,1397
03/09/2012 21:00:00,1.25862,1.25943,1.25944,1.25815,2330
03/09/2012 22:00:00,1.25943,1.26118,1.26161,1.25911,3595
03/09/2012 23:00:00,1.26117,1.26168,1.26278,1.26101,3630
04/09/2012 00:00:00,1.26168,1.26166,1.26196,1.26155,1616
04/09/2012 01:00:00,1.26166,1.26091,1.26221,1.26081,2587
04/09/2012 02:00:00,1.26091,1.26133,1.26204,1.26089,2823
04/09/2012 03:00:00,1.26132,1.26181,1.26268,1.26074,4585
04/09/2012 04:00:00,1.2618,1.26153,1.26222,1.26075,6039
04/09/2012 05:00:00,1.26149,1.26049,1.26178,1.2599,4640
04/09/2012 06:00:00,1.2605,1.2606,1.26117,1.25983,4012
04/09/2012 07:00:00,1.2606,1.25848,1.26124,1.25827,5632
04/09/2012 08:00:00,1.25847,1.25924,1.25945,1.25843,3995
04/09/2012 09:00:00,1.25922,1.25656,1.25954,1.25656,5502
04/09/2012 10:00:00,1.25656,1.25745,1.25781,1.25584,5675
04/09/2012 11:00:00,1.25742,1.25627,1.25985,1.25623,8688
04/09/2012 12:00:00,1.25626,1.25656,1.25704,1.25553,4851
04/09/2012 13:00:00,1.25656,1.25609,1.25703,1.25598,2456
04/09/2012 14:00:00,1.25609,1.25625,1.25647,1.256,1975
04/09/2012 15:00:00,1.25625,1.25726,1.25791,1.2559,2884
04/09/2012 16:00:00,1.25724,1.25635,1.25747,1.25633,2089
04/09/2012 17:00:00,1.25635,1.2566,1.25661,1.25606,1465
04/09/2012 18:00:00,1.2566,1.25672,1.25688,1.25638,876
04/09/2012 19:00:00,1.25673,1.25646,1.25683,1.25617,1118
04/09/2012 20:00:00,1.25648,1.25339,1.25654,1.25261,3136
04/09/2012 21:00:00,1.25337,1.25316,1.25355,1.25228,3813
04/09/2012 22:00:00,1.25317,1.25392,1.25416,1.2526,2816
04/09/2012 23:00:00,1.25392,1.25388,1.25428,1.25363,1785
05/09/2012 00:00:00,1.25389,1.25361,1.25404,1.25321,1878
05/09/2012 01:00:00,1.25361,1.25371,1.25426,1.25354,2211
05/09/2012 02:00:00,1.25371,1.25364,1.25371,1.25261,2507
05/09/2012 03:00:00,1.25364,1.25264,1.25375,1.25167,4663
05/09/2012 04:00:00,1.25264,1.25274,1.25373,1.25205,6331
05/09/2012 05:00:00,1.25274,1.25108,1.25274,1.25017,6999
05/09/2012 06:00:00,1.25107,1.25476,1.25482,1.25104,7063
05/09/2012 07:00:00,1.25476,1.25477,1.25561,1.2541,5856
05/09/2012 08:00:00,1.25481,1.25498,1.25622,1.25321,6621
05/09/2012 09:00:00,1.25498,1.26049,1.26121,1.25476,10857
05/09/2012 10:00:00,1.26049,1.25985,1.26117,1.25859,8501
05/09/2012 11:00:00,1.25982,1.26034,1.26235,1.25847,8916
05/09/2012 12:00:00,1.26034,1.26025,1.26245,1.26014,5893
05/09/2012 13:00:00,1.26024,1.26046,1.26071,1.25975,2890
05/09/2012 14:00:00,1.26047,1.25989,1.26066,1.25962,2311
05/09/2012 15:00:00,1.25989,1.25987,1.26044,1.25956,2231
05/09/2012 16:00:00,1.25981,1.25942,1.26002,1.25926,1646
05/09/2012 17:00:00,1.25942,1.26001,1.26034,1.25937,1529
05/09/2012 18:00:00,1.26001,1.26025,1.26059,1.25993,726
05/09/2012 19:00:00,1.26024,1.2596,1.2605,1.25952,1199
